date,X05,JA3,78H,J60,MX1,67V,Y47,V45,IN1,IN1
2017/5/30,59.24,25.36,134.18,12.54,17.14,278.45,12.37,30.11,67.52,67.52
2017/5/31,59.18,25.31,133.57,12.46,17.06,278.63,12.31,30,67.32,67.32
2017/6/1,59.51,25.49,134.5,12.56,17.16,280.84,12.43,30.17,68.24,68.24
2017/6/2,60.14,25.75,135.24,12.62,17.26,282.13,12.45,30.53,68.37,68.37
2017/6/5,60.13,25.82,135.24,12.72,17.26,282.13,12.43,30.53,68.37,68.37
2017/6/6,59.98,25.74,134.78,12.73,17.38,280.81,12.37,30.43,68.31,68.31
2017/6/7,60.18,25.84,135.22,12.72,17.35,281.58,12.41,30.51,68.57,68.57
2017/6/8,60.35,25.83,135.14,12.73,17.39,281.08,12.47,30.59,69.02,69.02
2017/6/9,59.04,25.51,133.53,12.83,17.46,279.45,12.31,30.12,69.55,69.55
2017/6/12,58.5,25.35,132.64,12.32,16.89,277.87,12.23,29.94,69.57,69.57
2017/6/13,59.01,25.58,133.5,12.53,17.17,279.65,12.33,30.22,69.9,69.9
2017/6/14,58.9,25.58,133.39,12.58,17.27,280.07,12.29,30.19,69.88,69.88
2017/6/15,58.57,25.47,133.03,12.41,17.03,278.91,12.3,30.04,69.64,69.64
2017/6/16,58.71,25.46,132.52,12.51,17.11,279.05,12.25,30.04,69.7,69.7
2017/6/19,59.59,25.79,134.3,12.6,17.25,281.52,12.46,30.42,70.23,70.23
2017/6/20,59.34,25.67,133.45,12.66,17.31,279.69,12.41,30.24,69.69,69.69
2017/6/21,59.88,25.87,134.27,12.62,17.3,279.69,12.44,30.45,69.45,69.45
2017/6/22,59.95,25.91,133.97,12.64,17.36,279.06,12.46,30.46,69.69,69.69
2017/6/23,60.28,25.99,133.97,12.63,17.36,279.06,12.46,30.46,69.69,69.69
2017/6/26,59.98,25.93,134.05,12.71,17.52,279.88,12.43,30.47,70.04,70.04
2017/6/27,59.08,25.66,132.56,12.56,17.34,277.84,12.1,30.12,70.01,70.01
2017/6/28,59.77,25.89,134.01,12.45,17.17,280.47,12.2,30.48,70.77,70.77
2017/6/29,58.78,25.52,132.44,12.53,17.32,277.32,11.98,30.03,70.4,70.4
2017/6/30,58.66,25.51,132.35,12.45,17.25,278.19,11.99,30.11,70.34,70.34
2017/7/3,58.21,25.39,131.64,12.46,17.25,277.13,11.99,29.96,70.07,70.07
2017/7/5,58.72,25.59,132.49,12.39,17.13,277.35,12.11,30.06,70.56,70.56
2017/7/6,58.27,25.39,131.28,12.34,17.13,275,11.93,29.82,70.04,70.04
2017/7/7,58.95,25.66,132.39,12.48,17.27,276.86,12.08,30.08,70.61,70.61
2017/7/10,59.27,25.76,132.71,12.49,17.3,277.03,12.14,30.23,70.71,70.71
2017/7/11,59.52,25.78,132.77,12.54,17.41,276.86,12.09,30.27,70.66,70.66
2017/7/12,60.37,26.11,134.09,12.66,17.56,279.62,12.27,30.67,71.46,71.46
2017/7/13,60.29,26.12,134.13,12.77,17.68,280.04,12.29,30.72,71.4,71.4
2017/7/14,60.68,26.24,134.88,12.75,17.68,281.36,12.29,30.93,71.86,71.86
2017/7/17,60.59,26.22,134.58,12.8,17.78,281.28,12.26,30.92,71.8,71.8
2017/7/18,60.94,26.32,134.95,12.78,17.77,282.3,12.24,31.05,72,72
2017/7/19,61.45,26.47,135.72,12.93,18.02,283.44,12.37,31.2,72.34,72.34
2017/7/20,61.63,26.55,135.8,12.93,18.07,284.29,12.26,31.18,72.51,72.51
2017/7/21,61.67,26.53,135.67,12.92,18.06,284.8,12.22,31.18,72.73,72.73
2017/7/24,62,26.62,135.72,12.93,18.13,284.68,12.28,31.21,72.78,72.78
2017/7/25,61.81,26.6,135.4,12.94,18.13,284.7,12.28,31.22,72.42,72.42
2017/7/26,62.23,26.66,135.67,12.97,18.19,284.99,12.25,31.32,72.59,72.59
2017/7/27,61.8,26.45,135.46,12.99,18.22,285.44,12.22,31.11,72.48,72.48
2017/7/28,61.9,26.38,135.54,12.82,17.97,283.58,12.13,31.13,72.03,72.03
2017/7/31,61.6,26.28,134.65,12.82,18.01,282.68,12,30.95,71.64,71.64
2017/8/1,61.74,26.35,135.26,12.81,18.03,283.48,12.06,31.06,71.8,71.8
2017/8/2,61.28,26.33,135.09,12.83,18.01,283.54,12.01,31.04,71.49,71.49
2017/8/3,61.22,26.27,135.18,12.81,17.93,283.29,11.94,30.96,71.58,71.58
2017/8/4,61.26,26.27,135.45,12.8,17.99,284.05,12.07,30.93,71.57,71.57
2017/8/7,61.62,26.35,136.03,12.84,18.08,284.84,12.09,31.03,71.7,71.7
2017/8/8,61.4,26.27,135.66,12.85,18.1,283.37,12.09,30.96,71.27,71.27
2017/8/9,61.31,26.21,135.63,12.77,17.95,282.89,12.05,30.87,71.07,71.07
2017/8/10,59.96,25.68,133.77,12.72,17.83,278.83,11.8,30.28,70.11,70.11
2017/8/11,60.28,25.76,134.52,12.58,17.62,279.53,11.82,30.42,70.4,70.4
2017/8/14,61.23,26.11,135.89,12.76,17.86,281.98,12.02,30.81,71.12,71.12
2017/8/15,61.22,26.09,135.89,12.81,17.86,281.98,12.07,30.81,71.12,71.12
2017/8/16,61.52,26.16,136.52,12.82,17.94,283.25,12.07,30.91,71.62,71.62
2017/8/17,60.54,25.76,134.55,12.8,17.93,279.48,11.9,30.44,70.58,70.58
2017/8/18,60.57,25.75,134.23,12.58,17.6,278.95,11.87,30.43,70.43,70.43
2017/8/21,60.68,25.75,134.4,12.6,17.63,279.39,11.83,30.47,70.62,70.62
2017/8/22,61.54,26.14,135.87,12.72,17.75,281.56,12.04,30.86,71.17,71.17
2017/8/23,61.39,26.06,135.47,12.72,17.85,280.12,11.96,30.74,70.58,70.58
2017/8/24,61.39,26.07,135.21,12.71,17.77,279.62,11.97,30.69,70.61,70.61
2017/8/25,61.16,26.03,135.1,12.74,17.84,279.81,11.84,30.66,70.64,70.64
2017/8/28,61.27,26.09,135.56,12.67,17.73,280.17,11.81,30.73,70.64,70.64
2017/8/29,61.41,26.11,135.75,12.64,17.66,280.19,11.84,30.76,70.8,70.8
2017/8/30,62.13,26.35,136.67,12.77,17.83,281.31,12.02,31.04,71.09,71.09
2017/8/31,62.73,26.56,137.08,12.91,18.05,282.67,12.1,31.35,71.59,71.59
2017/9/1,62.64,26.51,137.26,12.95,18.12,283.04,12.14,31.31,71.52,71.52
2017/9/5,62.29,26.31,136.74,12.94,18.09,281.75,12,31.15,71.17,71.17
2017/9/6,62.3,26.31,136.86,12.88,18.03,282.43,11.99,31.17,71.22,71.22
2017/9/7,62.67,26.38,137.39,12.93,18.07,283.31,11.92,31.4,71.74,71.74
2017/9/8,62.39,26.28,137.09,12.94,18.08,283.16,11.84,31.32,71.8,71.8
2017/9/11,63.17,26.55,138.25,13.04,18.2,285.53,12.05,31.58,72.36,72.36
2017/9/12,63.24,26.58,138.39,12.99,18.22,285.98,12.04,31.6,72.31,72.31
2017/9/13,63.14,26.52,138.43,12.98,18.25,285.88,12.1,31.51,72.04,72.04
2017/9/14,63,26.45,138.26,12.94,18.17,284.93,12.03,31.41,71.97,71.97
2017/9/15,63.02,26.44,138.62,12.92,18.11,285.41,12.01,31.44,71.98,71.98
2017/9/18,63.3,26.51,138.4,13,18.22,285.53,12.02,31.49,72.03,72.03
2017/9/19,63.29,26.5,138.45,12.98,18.12,285.09,11.98,31.47,72.01,72.01
2017/9/20,63.15,26.5,138.59,13.01,18.17,285.11,12.06,31.4,71.86,71.86
2017/9/21,62.82,26.37,138.02,12.92,18.08,283.99,11.97,31.27,71.57,71.57
2017/9/22,62.8,26.39,138.16,12.91,18.08,283.96,11.95,31.28,71.71,71.71
2017/9/25,61.84,26.13,136.87,12.8,17.93,282.41,11.9,30.96,71.22,71.22
2017/9/26,61.71,26.13,137.13,12.8,17.88,282.49,11.95,30.96,71.39,71.39
2017/9/27,62.41,26.25,138,12.84,17.92,283.44,12.1,31.17,71.54,71.54
2017/9/28,62.55,26.19,138.21,12.84,17.95,283.84,12.09,31.24,71.57,71.57
2017/9/29,63.11,26.39,138.32,12.92,18.04,284.85,12.15,31.45,71.85,71.85
2017/10/2,63.21,26.48,138.51,12.92,18.2,285.15,12.25,31.5,72.06,72.06
2017/10/3,63.41,26.61,138.93,13.02,18.2,285.58,12.26,31.63,72.23,72.23
2017/10/4,63.59,26.67,138.99,13.07,18.22,286.04,12.27,31.65,72.52,72.52
2017/10/5,63.97,26.92,140.14,13.07,18.34,287.57,12.41,31.83,72.94,72.94
2017/10/6,64.23,26.94,140.2,13.21,18.47,287.98,12.42,31.89,73.11,73.11
2017/10/9,64.21,26.87,139.94,13.25,18.52,287.24,12.4,31.87,73.1,73.1
2017/10/10,64.2,26.84,139.89,13.24,18.51,287.94,12.33,31.86,73.2,73.2
2017/10/11,64.51,26.94,140.48,13.21,18.47,288.77,12.34,31.99,73.52,73.52
2017/10/12,64.65,26.93,140.29,13.26,18.51,288.91,12.37,32,73.78,73.78
2017/10/13,64.73,26.92,140.72,13.28,18.52,289.32,12.4,32.05,73.99,73.99
2017/10/16,64.78,26.91,140.66,13.27,18.53,289.21,12.44,32.06,73.94,73.94
2017/10/17,64.82,26.9,141.18,13.29,18.59,289.28,12.46,32.08,73.73,73.73
2017/10/18,64.85,27.6,141.18,13.26,18.59,289.6,12.41,32.07,73.96,73.96
2017/10/19,64.76,27.56,141.56,13.18,18.48,289.32,12.34,32.06,73.67,73.67
2017/10/20,65.05,27.61,142.49,13.36,18.67,291.02,12.46,32.16,74.14,74.14
2017/10/23,64.68,27.49,141.8,13.37,18.64,290.27,12.41,32,73.89,73.89
2017/10/24,64.88,27.53,141.91,13.31,18.53,290.34,12.42,32.06,73.85,73.85
2017/10/25,64.51,27.47,141.16,13.34,18.57,289.71,12.31,31.97,73.81,73.81
2017/10/26,64.33,27.41,141.5,13.35,18.58,291.28,12.44,32.06,74.29,74.29
2017/10/27,65.48,27.85,143.04,13.48,18.87,293.77,12.76,32.72,75,75
2017/10/30,65.57,27.89,142.81,13.62,19.04,292.4,12.72,32.74,74.32,74.32
2017/10/31,65.89,27.93,142.65,13.63,18.99,292.96,12.81,32.81,74.43,74.43
2017/11/1,65.8,27.9,142.65,13.63,18.99,292.96,12.82,32.81,74.43,74.43
2017/11/2,65.98,27.95,142.87,13.6,19.04,294.18,12.77,32.88,74.66,74.66
2017/11/3,66.44,28.06,143.65,13.67,19.1,295.42,12.92,33.1,74.87,74.87
2017/11/6,66.81,28.14,144.02,13.77,19.26,295.55,13,33.15,74.92,74.92
2017/11/7,66.77,28.1,143.95,13.75,19.21,294.61,13,33.06,74.2,74.2
2017/11/8,67.05,28.28,144.47,13.72,19.1,295.62,13.03,33.18,74.57,74.57
2017/11/9,66.55,28.12,143.99,13.66,19,295.55,12.9,33.03,74.52,74.52
2017/11/10,66.55,28.08,144.5,13.7,19.05,295.45,12.89,33.08,74.28,74.28
2017/11/13,66.59,28.12,144.69,13.71,19.06,295.7,12.89,33.13,74.54,74.54
2017/11/14,66.5,28.07,144.45,13.7,19.01,295.71,12.72,33.05,74.68,74.68
2017/11/15,66.11,27.91,143.77,13.62,18.92,294.13,12.64,32.84,74.24,74.24
2017/11/16,66.96,28.22,145.47,13.77,19.09,296.44,12.8,33.2,74.99,74.99
2017/11/17,67.06,28.17,145.16,13.79,19.14,296.15,12.73,33.17,74.95,74.95
2017/11/20,67.27,28.25,145.12,13.8,19.18,296.5,12.82,33.25,75.12,75.12
2017/11/21,68,28.54,146.71,13.92,19.31,299.07,12.94,33.6,75.8,75.8
2017/11/22,67.77,28.48,146.55,13.94,19.32,298.26,12.83,33.58,75.52,75.52
2017/11/24,68.2,28.59,147.12,13.99,19.38,299.22,12.78,33.8,75.88,75.88
2017/11/27,68.04,28.55,147.56,14.03,19.45,299.21,12.82,33.75,75.93,75.93
2017/11/28,68.18,28.72,148.25,14.01,19.45,301.11,12.93,33.86,76.31,76.31
2017/11/29,66.51,28.37,147.3,13.96,19.33,300.19,12.69,33.22,75.28,75.28
2017/11/30,66.97,28.52,148.35,13.86,19.23,302.36,12.73,33.56,75.68,75.68
2017/12/1,65.31,28.37,147.26,13.92,19.23,301.47,12.67,33.35,75.61,75.61
2017/12/4,63.9,27.98,146.02,13.91,19.23,300.51,12.48,32.9,74.65,74.65
2017/12/5,63.9,28.04,145.72,13.72,19.05,301.02,12.52,32.87,74.96,74.96
2017/12/6,64.2,28.14,146.42,13.65,18.93,302.22,12.61,33.01,75.62,75.62
2017/12/7,64.86,28.35,147.6,13.77,19.03,302.73,12.72,33.22,75.75,75.75
2017/12/8,65.17,28.47,148.16,13.92,19.29,303.74,12.77,33.31,76.05,76.05
2017/12/11,65.48,28.62,148.15,13.92,19.31,303.92,12.82,33.43,76.29,76.29
2017/12/12,65.19,28.63,148.06,13.97,19.32,304.05,12.81,33.4,76.56,76.56
2017/12/13,65.35,28.63,148.2,13.99,19.37,304.57,12.74,33.42,76.48,76.48
2017/12/14,65.26,28.6,147.73,14.02,19.39,303.6,12.76,33.38,76.29,76.29
2017/12/15,65.85,28.8,148.98,13.99,19.35,305.62,12.92,33.73,76.98,76.98
2017/12/18,66.23,28.87,149.77,14.19,19.58,306.85,12.95,33.9,77.2,77.2
2017/12/19,65.94,28.76,149.34,14.15,19.53,305.89,12.82,33.76,76.91,76.91
2017/12/20,65.78,28.65,149.2,14.11,19.49,304.34,12.76,33.72,76.51,76.51
2017/12/21,65.7,28.66,148.87,14.11,19.52,304.63,12.76,33.76,76.41,76.41
2017/12/22,65.62,28.6,148.49,14.07,19.49,304.21,12.77,33.69,76.34,76.34
2017/12/26,65.47,28.6,148.49,14.07,19.49,304.21,12.74,33.69,76.34,76.34
2017/12/27,65.58,28.55,148.65,14.06,19.51,304.67,12.73,33.7,76.43,76.43
2017/12/28,65.76,28.61,149.11,14.08,19.56,305.15,12.72,33.75,76.53,76.53
2017/12/29,65.39,28.45,147.33,14.08,19.57,304.14,12.58,33.54,76.43,76.43
2018/1/2,66.33,28.8,149.04,14.12,19.65,305.81,12.65,33.98,76.6,76.6
2018/1/3,67.19,29.1,150.4,14.29,19.89,308.2,12.83,34.28,77.21,77.21
2018/1/4,67.51,29.14,150.89,14.42,20.13,309.1,12.83,34.46,77.54,77.54
2018/1/5,68.25,29.47,152.43,14.43,20.15,311.89,12.98,34.85,78.39,78.39
2018/1/8,68.67,29.52,152.66,14.57,20.27,312.28,13.13,34.92,78.62,78.62
2018/1/9,68.8,29.68,153.55,14.62,20.34,313.41,13.19,34.99,78.76,78.76
2018/1/10,68.58,29.64,153.17,14.62,20.28,312.96,13.13,34.92,78.45,78.45
2018/1/11,68.85,29.75,154.17,14.75,20.41,314.29,13.11,35.18,78.77,78.77
2018/1/12,69.33,30.03,154.81,14.86,20.58,315.84,13.02,35.41,79.27,79.27
2018/1/16,69.18,29.91,154.68,15.09,20.89,315.48,12.9,35.18,79.12,79.12
2018/1/17,69.94,30.23,156.15,14.91,20.65,318.4,13.08,35.52,79.98,79.98
2018/1/18,70.11,30.22,156.83,15.07,20.81,318.67,13.07,35.58,79.95,79.95
2018/1/19,70.52,30.39,157.5,15.12,20.91,321.37,13.16,35.8,80.45,80.45
2018/1/22,71.14,30.61,158.38,15.13,20.96,323.5,13.22,36.16,81.02,81.02
2018/1/23,71.77,30.75,158.94,15.3,21.28,324.64,13.26,36.34,81.27,81.27
2018/1/24,71.47,30.6,158.61,15.35,21.44,325.48,13.1,36.22,81.35,81.35
2018/1/25,71.54,30.66,158.71,15.26,21.29,325.3,13.09,36.22,81.35,81.35
2018/1/26,72.57,30.94,160.39,15.31,21.47,328.11,13.24,36.64,82.11,82.11
2018/1/29,72.11,30.79,158.85,15.46,21.71,325.61,13.19,36.41,81.25,81.25
2018/1/30,71.55,30.6,157.74,15.19,21.33,323.2,13.08,36.08,80.78,80.78
2018/1/31,71.96,30.73,157.26,15.39,21.58,323.44,13.14,36.21,81.08,81.08
2018/2/1,71.69,30.67,157.42,15.33,21.4,323.65,13.03,36.08,81.2,81.2
2018/2/2,70.37,30.09,154.13,15.16,21.17,317.63,12.85,35.36,79.36,79.36
2018/2/5,67.74,29.02,148.27,14.9,20.77,305.35,12.48,34.05,76.3,76.3
2018/2/6,69,29.59,151.1,14.52,20.29,310.17,12.74,34.83,77.65,77.65
2018/2/7,68.41,29.3,149.99,14.76,20.6,309.02,12.76,34.56,77.27,77.27
2018/2/8,65.45,28.12,144.3,14.59,20.34,297.84,12.25,33.1,74.38,74.38
2018/2/9,66.57,28.64,147.26,14.22,19.81,301.6,12.48,33.66,75.52,75.52
2018/2/12,67.66,29.02,148.76,14.38,20.03,304.92,12.61,34.12,76.65,76.65
2018/2/13,68.01,29.08,148.96,14.44,20.14,305.67,12.62,34.24,76.81,76.81
2018/2/14,69.35,29.62,150.8,14.55,20.26,309.2,12.73,34.85,78.13,78.13
2018/2/15,70.45,30.06,153.02,14.95,20.85,312.95,12.88,35.32,79.28,79.28
2018/2/16,70.23,29.99,152.68,14.95,20.94,313.21,12.96,35.21,79.47,79.47
2018/2/20,70.46,29.97,152.48,15.04,20.88,311.35,13.05,35.17,79.02,79.02
2018/2/21,70.32,29.9,152.03,15.09,21.01,309.3,13.06,35.09,78.63,78.63
2018/2/22,70.24,29.86,152.38,14.99,20.87,308.61,13.02,35.2,78.5,78.5
2018/2/23,71.37,30.34,154.78,15,20.95,313.43,13.27,35.71,80.07,80.07
2018/2/26,72.03,30.73,155.98,15.29,21.34,316.83,13.37,36.13,80.83,80.83
2018/2/27,71.33,30.36,154.46,15.34,21.34,312.13,13.31,35.69,79.96,79.96
2018/2/28,70.84,30.08,152.73,15.37,21.38,310.32,13.22,35.5,79.54,79.54
2018/3/1,69.99,29.66,150.17,14.98,20.87,306.76,12.97,35.05,78.49,78.49
2018/3/2,70.79,29.93,150.99,14.71,20.5,307.96,13.02,35.29,78.93,78.93
2018/3/5,71.62,30.25,152.5,14.9,20.75,310.5,13.15,35.65,79.76,79.76
2018/3/6,72.16,30.4,153.18,15.24,21.23,311.79,13.12,35.84,79.88,79.88
2018/3/7,72.84,30.57,153.28,15.17,21.2,311.72,13.23,36.08,80.24,80.24
2018/3/8,73.15,30.78,154.04,15.33,21.44,313.66,13.42,36.22,80.95,80.95
2018/3/9,74.4,31.38,156.37,15.49,21.66,318.18,13.63,36.91,82.18,82.18
2018/3/12,74.58,31.38,156.27,15.66,21.93,318,13.61,36.91,82.31,82.31
2018/3/13,74,31.14,155.48,15.65,21.91,315.8,13.47,36.57,81.64,81.64
2018/3/14,74.1,31.08,155.35,15.57,21.78,314.37,13.46,36.51,81.52,81.52
2018/3/15,74.08,31.07,155.68,15.51,21.81,314.43,13.53,36.55,81.63,81.63
2018/3/16,73.95,31.07,156.02,15.52,21.84,314.08,13.54,36.58,81.56,81.56
2018/3/19,72.81,30.65,153.17,15.27,21.46,310.14,13.3,36,80.45,80.45
2018/3/20,73.44,30.87,154.02,15.33,21.51,309.43,13.51,36.24,80.69,80.69
2018/3/21,73.16,30.7,153.39,15.3,21.48,307.68,13.34,36.13,80.12,80.12
2018/3/22,71.09,29.76,149.85,15.04,21.03,301.1,13.05,35.21,78.52,78.52
2018/3/23,69.65,29.13,146.94,14.9,20.85,295.91,12.75,34.37,77.04,77.04
2018/3/26,71.86,30.1,150.57,14.82,20.76,302.75,13.05,35.51,78.93,78.93
2018/3/27,69.63,29.3,147.27,15.03,21.04,298.46,12.74,34.48,77.36,77.36
2018/3/28,68.68,29.1,147.05,14.52,20.34,298.75,12.7,34.15,77.3,77.3
2018/3/29,69.91,29.61,148.77,14.37,20.1,302.73,12.92,34.79,78.36,78.36
2018/4/2,68.17,28.89,148.77,14.37,20.1,302.73,12.61,34.79,78.36,78.36
2018/4/3,68.77,29.22,147.21,14.38,20.13,300.19,12.76,34.31,77.62,77.62
2018/4/4,69.39,29.57,148.99,14.26,19.97,303.72,12.89,34.31,78.27,78.27
2018/4/5,69.78,29.7,149.64,14.26,20.7,306.16,13.03,34.97,78.27,78.27
2018/4/6,68.2,28.98,146.53,14.67,20.59,299.86,12.68,34.11,78.27,78.27
2018/4/9,68.79,29.18,147.03,14.55,20.42,300.26,12.7,34.26,77.81,77.81
2018/4/10,70.15,29.68,149.32,14.59,20.51,303.47,12.89,34.91,79.01,79.01
2018/4/11,69.87,29.51,148.56,14.7,20.65,301.6,12.82,34.71,78.49,78.49
2018/4/12,70.55,29.84,149.95,14.78,20.78,303.07,12.98,35.08,79,79
2018/4/13,70.08,29.61,149.09,14.83,20.82,301.58,12.92,34.82,78.93,78.93
2018/4/16,70.58,29.8,150.3,14.77,20.73,303.69,12.97,35.07,79.56,79.56
2018/4/17,72.15,30.31,152.81,15.03,21.12,306.42,13.22,35.68,80.59,80.59
2018/4/18,72.39,30.38,153.3,15.21,21.33,305.91,13.26,35.85,80.44,80.44
2018/4/19,71.92,30.2,152.47,15.19,21.33,302.57,13.22,35.65,79.61,79.61
2018/4/20,71.28,29.93,151.26,15.1,21.23,300.1,13.18,35.28,79.15,79.15
2018/4/23,70.93,29.83,150.95,15.01,21.11,300.25,13.2,35.14,79.07,79.07
2018/4/24,69.46,29.32,148.3,14.95,21.07,295.87,12.91,34.29,77.46,77.46
2018/4/25,69.14,29.33,148.4,14.37,20.28,296.74,12.93,34.36,77.44,77.44
2018/4/26,70.58,29.77,151.25,14.72,20.79,300.34,13.24,34.89,78.81,78.81
2018/4/27,70.49,29.75,151.46,14.88,21.03,301.01,13.24,35.07,78.81,78.81
2018/4/30,70.28,29.48,150.03,14.95,21.12,298.34,13.25,34.87,78.51,78.51
2018/5/1,70.73,29.69,150.03,14.95,21.12,298.34,13.46,34.87,78.51,78.51
2018/5/2,70.49,29.64,149.85,14.91,20.98,297.11,13.49,34.94,78.26,78.26
2018/5/3,70.74,29.64,149.78,14.81,20.83,297.14,13.46,35.01,78.38,78.38
2018/5/4,71.76,30.02,151.47,14.84,20.83,301.1,13.69,35.48,79.23,79.23
2018/5/7,72.38,30.17,151.93,15.22,21.33,302.44,13.84,35.76,79.23,79.23
2018/5/8,72.52,30.22,152.25,15.18,21.29,301.33,13.92,35.84,79.55,79.55
2018/5/9,73.4,30.53,153.03,15.26,21.39,303.39,14.08,36.24,80.3,80.3
2018/5/10,74.16,30.81,153.03,15.48,21.39,303.39,14.1,36.24,80.3,80.3
2018/5/11,74.21,30.83,155.04,15.55,21.73,305.55,14.07,36.5,80.73,80.73
2018/5/14,73.99,30.83,154.84,15.61,21.81,305.97,14.03,36.46,80.61,80.61
2018/5/15,73.27,30.57,153.56,15.3,21.4,304.43,14.05,36.22,80.02,80.02
2018/5/16,73.65,30.72,154.13,15.41,21.61,306.02,14.13,36.4,80.25,80.25
2018/5/17,73.46,30.66,154.26,15.4,21.58,305.48,14.13,36.34,80.13,80.13
2018/5/18,73.52,30.64,154.31,15.42,21.55,304.64,14.16,36.34,80.11,80.11
2018/5/21,73.87,30.75,154.31,15.56,21.55,304.64,14.21,36.34,80.11,80.11
2018/5/22,73.48,30.59,154.37,15.56,21.76,305.28,14.14,36.34,80.41,80.41
2018/5/23,74.07,30.78,155.17,15.38,21.54,306.41,14.34,36.58,80.82,80.82
2018/5/24,74.1,30.7,155.2,15.47,21.65,305.82,14.3,36.57,80.86,80.86
2018/5/25,73.99,30.66,155.32,15.56,21.78,305.96,14.37,36.54,80.69,80.69
2018/5/29,73.52,30.33,154.26,15.5,21.68,302.93,14.42,36.2,79.89,79.89
2018/5/30,74.26,30.65,155.95,15.48,21.66,306.53,14.41,36.5,80.71,80.71
2018/5/31,74.17,30.59,154.67,15.62,21.81,305.06,14.34,36.3,80.65,80.65
2018/6/1,75.35,31.1,156.61,15.67,21.89,307.91,14.57,36.83,81.52,81.52
2018/6/4,76.15,31.2,157.8,15.83,22.1,310.22,14.64,37.09,82.07,82.07
2018/6/5,76.49,31.34,158.19,16,22.29,309.81,14.66,37.27,82.22,82.22
2018/6/6,77.01,31.68,159.17,16.02,22.33,312.88,14.67,37.51,82.84,82.84
2018/6/7,76.04,31.44,158.59,16.11,22.47,311.35,14.5,37.3,82.17,82.17
2018/6/8,76.33,31.55,159.29,15.98,22.3,312.92,14.58,37.41,82.63,82.63
2018/6/11,76.48,31.61,159.85,16.08,22.44,314.12,14.58,37.45,82.52,82.52
2018/6/12,77.05,31.7,160.61,16.13,22.49,315.23,14.71,37.67,82.7,82.7
2018/6/13,77.02,31.5,160.43,16.24,22.59,314.1,14.63,37.56,82.77,82.77
2018/6/14,77.66,31.74,161.65,16.29,22.64,314.1,15,37.86,83.04,83.04
2018/6/15,77.5,31.7,161.8,16.25,22.62,316.88,14.93,37.8,83.12,83.12
2018/6/18,77.69,31.7,161.78,16.25,22.58,315.94,14.95,37.87,83.14,83.14
2018/6/19,77.16,31.53,160.81,16.11,22.46,314.95,14.91,37.58,82.91,82.91
2018/6/20,77.56,31.61,161.35,16.33,22.76,315.15,14.99,37.7,83.36,83.36
2018/6/21,76.84,31.35,160.57,16.3,22.76,314.01,14.87,37.35,83,83
2018/6/22,76.4,31.31,160.57,16.1,22.56,315.22,14.76,37.24,83.07,83.07
2018/6/25,74.51,30.7,157.83,15.8,22.21,311.15,14.39,36.43,81.69,81.69
2018/6/26,74.94,30.82,158.05,15.78,22.13,311.29,14.57,36.57,81.68,81.68
2018/6/27,73.57,30.41,156.36,15.9,22.27,308.15,14.49,36.1,80.94,80.94
2018/6/28,74.44,30.69,157.49,15.59,21.9,310.27,14.6,36.46,81.86,81.86
2018/6/29,74.58,30.83,157.07,15.84,22.28,311.11,14.43,36.56,81.79,81.79
2018/7/2,75.12,31.01,157.77,15.84,22.04,311.31,14.55,36.77,82.12,82.12
2018/7/3,74.51,30.71,156.65,15.83,22.21,309.8,14.41,36.48,81.83,81.83
2018/7/5,75.26,31.01,158.3,15.75,22.12,312.5,14.52,36.84,82.42,82.42
2018/7/6,76.18,31.33,160.7,15.9,22.32,314.62,14.6,37.19,83.16,83.16
2018/7/9,76.87,31.6,161.77,16.09,22.58,316.8,14.71,37.54,83.67,83.67
2018/7/10,76.88,31.61,161.88,16.18,22.62,318.51,14.72,37.57,83.86,83.86
2018/7/11,76.68,31.53,161.44,16.14,22.55,318.06,14.76,37.43,83.76,83.76
2018/7/12,78.04,31.99,163.5,16.25,22.7,320.14,14.97,37.87,84.63,84.63
2018/7/13,78.05,32.01,163.85,16.3,22.74,321.33,14.94,37.95,84.66,84.66
2018/7/16,77.81,31.95,163.15,16.37,22.83,320.49,14.86,37.79,84.27,84.27
2018/7/17,78.38,32.23,164.18,16.28,22.63,322.29,15.03,38.1,84.92,84.92
2018/7/18,78.61,32.36,164.3,16.47,22.91,322.86,15.09,38.16,84.97,84.97
2018/7/19,78.14,32.14,164.23,16.44,22.83,322.18,15,37.98,84.56,84.56
2018/7/20,78.16,32.15,164.32,16.48,22.92,321.81,14.91,38,84.96,84.96
2018/7/23,78.27,32.27,164.4,16.34,22.76,321.77,14.96,38.04,85.1,85.1
2018/7/24,78.19,32.4,165.34,16.55,23.02,322.36,14.96,38.14,85.45,85.45
2018/7/25,79.42,32.85,167.18,16.52,22.98,325.13,15.12,38.78,86.38,86.38
2018/7/26,78.51,32.47,164.83,16.46,22.86,323.28,15.04,38.46,85.69,85.69
2018/7/27,77.23,32.12,162.53,16.44,22.9,321.61,14.82,38.01,84.63,84.63
2018/7/30,75.27,31.67,160.34,15.98,22.35,318.97,14.48,37.46,83.3,83.3
2018/7/31,75.69,31.87,160.32,15.85,22.23,320.43,14.56,37.62,83.49,83.49
2018/8/1,76.07,31.91,160.52,16.03,22.4,319.79,14.69,37.74,83.51,83.51
2018/8/2,76.92,32.14,162.15,15.96,22.25,320.96,14.91,38.1,83.97,83.97
